id,Longitude,Latitude,UHI Index,S2_B01,S2_B02,S2_B03,S2_B04,S2_B05,S2_B06,S2_B07,S2_B08,S2_B8A,S2_B11,S2_B12,NDVI_S2,NDBI_S2,NDWI_S2,NDVI_LS,LST_LS
10549,-73.95154333,40.813275,0.971988807,920.0,1788.0,2242.0,2232.0,2085.0,2579.0,2744.0,2800.0,2710.0,2660.0,2643.0,0.11287758346581876,-0.02564102564102564,-0.11067036890122967,0.1514880656801403,42.38960648
10550,-73.951575,40.81321833,0.971988807,920.0,1252.0,1636.0,1732.0,1766.0,2584.0,2777.0,2100.0,2601.0,2498.0,2299.0,0.09603340292275574,0.08655937364071335,-0.12419700214132762,0.24233091819121425,42.35200826000005
10551,-73.95160667,40.813165,0.971988807,1489.0,3146.0,3096.0,3174.0,3103.0,3067.0,3054.0,3416.0,3124.0,3719.0,3783.0,0.03672230652503793,0.042466713384723194,-0.04914004914004914,0.24233091819121425,42.35200826000005
10552,-73.95163667,40.81311667,0.971988807,1489.0,1924.0,2110.0,2154.0,3103.0,3067.0,3054.0,2728.0,3124.0,3719.0,3783.0,0.11757476444080295,0.1537149061579029,-0.12773873501446878,0.24233091819121425,42.35200826000005
10553,-73.95167,40.81307167,0.974152522,1489.0,1924.0,2110.0,2154.0,3103.0,3067.0,3054.0,2728.0,3124.0,3719.0,3783.0,0.11757476444080295,0.1537149061579029,-0.12773873501446878,0.24233091819121425,42.35200826000005
10554,-73.95170333,40.81302333,0.974152522,1438.0,1188.0,1360.0,1428.0,2480.0,2439.0,2397.0,1888.0,2514.0,3203.0,2907.0,0.13872135102533173,0.25829895894716165,-0.1625615763546798,0.24233091819121425,42.35200826000005
10555,-73.951745,40.81298167,0.974152522,1438.0,1188.0,1360.0,1428.0,2480.0,2439.0,2397.0,1888.0,2514.0,3203.0,2907.0,0.13872135102533173,0.25829895894716165,-0.1625615763546798,0.24233091819121425,42.35200826000005
10556,-73.95178167,40.81293333,0.974152522,1438.0,1376.0,1476.0,1650.0,2480.0,2439.0,2397.0,1790.0,2514.0,3203.0,2907.0,0.040697674418604654,0.28299619467254156,-0.09614206981016533,0.1701752856021626,43.20309524000004
10557,-73.95181333,40.81288833,0.976316237,1438.0,1376.0,1476.0,1650.0,2480.0,2439.0,2397.0,1790.0,2514.0,3203.0,2907.0,0.040697674418604654,0.28299619467254156,-0.09614206981016533,0.1701752856021626,43.20309524000004
10558,-73.95184333,40.81284167,0.976316237,1438.0,1021.0,1104.0,1174.0,1463.0,1791.0,1793.0,1680.0,1966.0,2019.0,1765.0,0.17729502452697968,0.09164639091646391,-0.20689655172413793,0.1701752856021626,43.20309524000004
10559,-73.951875,40.812795,0.974152522,1438.0,1086.0,1248.0,1282.0,1172.0,1349.0,1453.0,1554.0,1385.0,1678.0,1649.0,0.09590973201692525,0.038366336633663366,-0.10920770877944326,0.1701752856021626,43.20309524000004
10560,-73.95190333,40.81275333,0.974152522,1438.0,884.0,1130.0,1158.0,1172.0,1349.0,1453.0,1738.0,1385.0,1678.0,1649.0,0.20027624309392264,-0.01756440281030445,-0.21199442119944212,0.1701752856021626,43.20309524000004
10561,-73.951935,40.81271667,0.976316237,1438.0,884.0,1130.0,1158.0,1172.0,1349.0,1453.0,1738.0,1385.0,1678.0,1649.0,0.20027624309392264,-0.01756440281030445,-0.21199442119944212,0.1701752856021626,43.20309524000004
10562,-73.95196667,40.81267833,0.976316237,1438.0,1200.0,1324.0,1382.0,1222.0,1601.0,1751.0,2086.0,1683.0,1720.0,1537.0,0.2029988465974625,-0.09616395165528113,-0.22346041055718474,0.1564396171425842,43.61325764000003
10563,-73.95200167,40.812635,0.974152522,1438.0,1200.0,1324.0,1382.0,1222.0,1601.0,1751.0,2086.0,1683.0,1720.0,1537.0,0.2029988465974625,-0.09616395165528113,-0.22346041055718474,0.1564396171425842,43.61325764000003
10564,-73.95203333,40.8126,0.974152522,1438.0,1052.0,1322.0,1244.0,1222.0,1601.0,1751.0,2284.0,1683.0,1720.0,1537.0,0.2947845804988662,-0.14085914085914086,-0.266777592900721,0.1564396171425842,43.61325764000003
10565,-73.95206833,40.81256667,0.976316237,1438.0,1052.0,1322.0,1244.0,1222.0,1601.0,1751.0,2284.0,1683.0,1720.0,1537.0,0.2947845804988662,-0.14085914085914086,-0.266777592900721,0.1564396171425842,43.61325764000003
10566,-73.95209667,40.81254167,0.976316237,1438.0,1052.0,1322.0,1244.0,1222.0,1601.0,1751.0,2284.0,1683.0,1720.0,1537.0,0.2947845804988662,-0.14085914085914086,-0.266777592900721,0.1564396171425842,43.61325764000003
10567,-73.95212833,40.81251667,0.982807382,1260.0,1442.0,1688.0,1852.0,1949.0,2045.0,2178.0,2070.0,2147.0,2472.0,2455.0,0.05558388577256502,0.08850726552179657,-0.10164981373070782,0.12916357337292747,43.948223600000006
10568,-73.95216167,40.81247667,0.982807382,1260.0,1442.0,1688.0,1852.0,1949.0,2045.0,2178.0,2070.0,2147.0,2472.0,2455.0,0.05558388577256502,0.08850726552179657,-0.10164981373070782,0.12916357337292747,43.948223600000006
10569,-73.95229167,40.81243667,0.991462241,1260.0,1686.0,1844.0,1932.0,1949.0,2045.0,2178.0,2100.0,2147.0,2472.0,2455.0,0.041666666666666664,0.08136482939632546,-0.06490872210953347,0.12916357337292747,43.948223600000006
10570,-73.95232167,40.81243833,0.991462241,1218.0,1526.0,1624.0,1672.0,1957.0,2149.0,2256.0,2336.0,2208.0,2608.0,2681.0,0.1656686626746507,0.05501618122977346,-0.1797979797979798,0.12916357337292747,43.948223600000006
10571,-73.95235833,40.81245,0.991462241,1218.0,1526.0,1624.0,1672.0,1957.0,2149.0,2256.0,2336.0,2208.0,2608.0,2681.0,0.1656686626746507,0.05501618122977346,-0.1797979797979798,0.12916357337292747,43.948223600000006
10572,-73.95239667,40.81246,0.991462241,1218.0,1526.0,1624.0,1672.0,1957.0,2149.0,2256.0,2336.0,2208.0,2608.0,2681.0,0.1656686626746507,0.05501618122977346,-0.1797979797979798,0.12916357337292747,43.948223600000006
10573,-73.95243667,40.81247167,0.991462241,1218.0,1526.0,1624.0,1672.0,1957.0,2149.0,2256.0,2336.0,2208.0,2608.0,2681.0,0.1656686626746507,0.05501618122977346,-0.1797979797979798,0.12916357337292747,43.948223600000006
10574,-73.95247333,40.812485,0.991462241,1218.0,1526.0,1624.0,1672.0,1957.0,2149.0,2256.0,2336.0,2208.0,2608.0,2681.0,0.1656686626746507,0.05501618122977346,-0.1797979797979798,0.12916357337292747,43.948223600000006
10575,-73.95250833,40.81249333,0.991462241,1218.0,1148.0,1242.0,1370.0,1957.0,2149.0,2256.0,2128.0,2208.0,2608.0,2681.0,0.2166952544311035,0.10135135135135136,-0.2629080118694362,0.1479022177062041,44.173812920000046
10576,-73.952535,40.81250333,0.993625956,1218.0,1148.0,1242.0,1370.0,1957.0,2149.0,2256.0,2128.0,2208.0,2608.0,2681.0,0.2166952544311035,0.10135135135135136,-0.2629080118694362,0.1479022177062041,44.173812920000046
10577,-73.952555,40.81251,0.993746163,1218.0,1148.0,1242.0,1370.0,1957.0,2149.0,2256.0,2128.0,2208.0,2608.0,2681.0,0.2166952544311035,0.10135135135135136,-0.2629080118694362,0.1479022177062041,44.173812920000046
10578,-73.95269167,40.812575,1.006728452,1218.0,1017.0,1114.0,1048.0,1520.0,1965.0,2026.0,2160.0,2103.0,2222.0,2242.0,0.34663341645885287,0.014148790506617983,-0.3194868662186927,0.1479022177062041,44.173812920000046
10579,-73.95272333,40.81257833,1.006728452,1218.0,1017.0,1114.0,1048.0,1520.0,1965.0,2026.0,2160.0,2103.0,2222.0,2242.0,0.34663341645885287,0.014148790506617983,-0.3194868662186927,0.1479022177062041,44.173812920000046
10580,-73.95276,40.81258833,1.006728452,1218.0,1017.0,1114.0,1048.0,1520.0,1965.0,2026.0,2160.0,2103.0,2222.0,2242.0,0.34663341645885287,0.014148790506617983,-0.3194868662186927,0.1479022177062041,44.173812920000046
10581,-73.95280833,40.81260167,1.006728452,1218.0,1017.0,1114.0,1048.0,1520.0,1965.0,2026.0,2160.0,2103.0,2222.0,2242.0,0.34663341645885287,0.014148790506617983,-0.3194868662186927,0.1479022177062041,44.173812920000046
10582,-73.95286167,40.81261667,1.008892167,1583.0,2122.0,2078.0,2178.0,2354.0,2484.0,2488.0,2662.0,2518.0,3127.0,2921.0,0.1,0.08032475384349629,-0.12320675105485232,0.14432438372220807,44.871088999999984
10583,-73.95291667,40.81263167,1.008892167,1583.0,2122.0,2078.0,2178.0,2354.0,2484.0,2488.0,2662.0,2518.0,3127.0,2921.0,0.1,0.08032475384349629,-0.12320675105485232,0.14432438372220807,44.871088999999984
10584,-73.953025,40.81267667,1.015383311,1430.0,1418.0,1450.0,1616.0,1775.0,2186.0,2183.0,1808.0,2277.0,2373.0,2246.0,0.056074766355140186,0.13513513513513514,-0.10988336402701043,0.14432438372220807,44.871088999999984
10585,-73.953055,40.81268833,1.017547026,1430.0,1418.0,1450.0,1616.0,1775.0,2186.0,2183.0,1808.0,2277.0,2373.0,2246.0,0.056074766355140186,0.13513513513513514,-0.10988336402701043,0.14432438372220807,44.871088999999984
10586,-73.95308833,40.81269,1.017547026,1430.0,1418.0,1450.0,1616.0,1775.0,2186.0,2183.0,1808.0,2277.0,2373.0,2246.0,0.056074766355140186,0.13513513513513514,-0.10988336402701043,0.14432438372220807,44.871088999999984
10587,-73.953135,40.81266,1.015383311,1430.0,1418.0,1450.0,1616.0,1775.0,2186.0,2183.0,1808.0,2277.0,2373.0,2246.0,0.056074766355140186,0.13513513513513514,-0.10988336402701043,0.14432438372220807,44.871088999999984
10588,-73.95317167,40.81263,1.015383311,1430.0,1418.0,1450.0,1616.0,1775.0,2186.0,2183.0,1808.0,2277.0,2373.0,2246.0,0.056074766355140186,0.13513513513513514,-0.10988336402701043,0.14432438372220807,44.871088999999984
10589,-73.95320833,40.81258667,1.015383311,1407.0,1414.0,1642.0,1776.0,1564.0,1846.0,1883.0,2286.0,1876.0,2133.0,1939.0,0.1255539143279173,-0.034623217922606926,-0.16395112016293278,0.12718703377187035,44.93603138000003
10590,-73.95329833,40.81249167,1.015383311,1407.0,2340.0,2626.0,2766.0,2727.0,2637.0,3014.0,2940.0,2867.0,2883.0,2552.0,0.030494216614090432,-0.009788768675940238,-0.05641394178943586,0.12718703377187035,44.93603138000003
10591,-73.95333667,40.81243833,1.015383311,1407.0,2340.0,2626.0,2766.0,2727.0,2637.0,3014.0,2940.0,2867.0,2883.0,2552.0,0.030494216614090432,-0.009788768675940238,-0.05641394178943586,0.12718703377187035,44.93603138000003
10592,-73.95337,40.81238833,1.013219597,1407.0,1642.0,2070.0,2250.0,3186.0,2650.0,2694.0,2498.0,2614.0,3094.0,2837.0,0.05223251895534962,0.10658082975679542,-0.09369527145359019,0.062345310519219974,44.864252960000044
10593,-73.95342833,40.812315,1.011055882,1407.0,3108.0,3306.0,3526.0,3186.0,2650.0,2694.0,3782.0,2614.0,3094.0,2837.0,0.03503010399562124,-0.10005817335660268,-0.06715575620767494,0.062345310519219974,44.864252960000044
10594,-73.95344667,40.81229167,1.011055882,1407.0,3108.0,3306.0,3526.0,3186.0,2650.0,2694.0,3782.0,2614.0,3094.0,2837.0,0.03503010399562124,-0.10005817335660268,-0.06715575620767494,0.062345310519219974,44.864252960000044
10595,-73.95351167,40.81221167,1.017547026,1407.0,2048.0,2328.0,2526.0,2169.0,1869.0,1959.0,2722.0,1958.0,2552.0,2424.0,0.037347560975609755,-0.03223359878649981,-0.07801980198019802,0.062345310519219974,44.864252960000044
10596,-73.953535,40.81218333,1.017547026,1407.0,2048.0,2328.0,2526.0,2169.0,1869.0,1959.0,2722.0,1958.0,2552.0,2424.0,0.037347560975609755,-0.03223359878649981,-0.07801980198019802,0.062345310519219974,44.864252960000044
10597,-73.95356167,40.81214667,1.017547026,1407.0,1804.0,1998.0,2128.0,2341.0,2654.0,2804.0,2240.0,2763.0,3163.0,3200.0,0.02564102564102564,0.17083101980381268,-0.05710240679565833,0.2995801836617803,44.70360602000005
10598,-73.95359167,40.81210167,1.017547026,1407.0,1804.0,1998.0,2128.0,2341.0,2654.0,2804.0,2240.0,2763.0,3163.0,3200.0,0.02564102564102564,0.17083101980381268,-0.05710240679565833,0.2995801836617803,44.70360602000005
10599,-73.95362833,40.81205667,1.017547026,1467.0,1364.0,1566.0,1738.0,1549.0,2287.0,2395.0,2132.0,2519.0,2210.0,1910.0,0.10180878552971576,0.017964071856287425,-0.15305570578691186,0.2995801836617803,44.70360602000005
10600,-73.95366667,40.81201,1.019710741,1467.0,1046.0,1268.0,1310.0,1549.0,2287.0,2395.0,2766.0,2519.0,2210.0,1910.0,0.3572129538763494,-0.11173633440514469,-0.3713435795736242,0.2995801836617803,44.70360602000005
10601,-73.95370167,40.811955,1.019710741,1467.0,912.0,1084.0,991.0,1549.0,2287.0,2395.0,3196.0,2519.0,2210.0,1910.0,0.5266300453785526,-0.18238993710691823,-0.4934579439252336,0.2995801836617803,44.70360602000005
10602,-73.95373333,40.81189667,1.019710741,1467.0,912.0,1084.0,991.0,1549.0,2287.0,2395.0,3196.0,2519.0,2210.0,1910.0,0.5266300453785526,-0.18238993710691823,-0.4934579439252336,0.2995801836617803,44.70360602000005
10603,-73.95377,40.81184,1.019710741,1183.0,813.0,1015.0,969.0,1312.0,1849.0,1882.0,2390.0,1946.0,1864.0,1581.0,0.4230425721941054,-0.12364833098260461,-0.40381791483113066,0.24018009876383822,44.607901459999994
10604,-73.95381333,40.81178333,1.019710741,1183.0,1108.0,1224.0,1396.0,1312.0,1849.0,1882.0,1764.0,1946.0,1864.0,1581.0,0.11645569620253164,0.027563395810363836,-0.18072289156626506,0.24018009876383822,44.607901459999994
10605,-73.95385833,40.81173167,1.019710741,1183.0,1108.0,1224.0,1396.0,1312.0,1849.0,1882.0,1764.0,1946.0,1864.0,1581.0,0.11645569620253164,0.027563395810363836,-0.18072289156626506,0.24018009876383822,44.607901459999994
10606,-73.95390333,40.81168333,1.019710741,1183.0,1168.0,1324.0,1490.0,1569.0,1426.0,1636.0,1732.0,1653.0,1861.0,1647.0,0.07510862818125388,0.03590314500417478,-0.13350785340314136,0.24018009876383822,44.607901459999994
10607,-73.95394167,40.81163833,1.019710741,1183.0,959.0,1218.0,1422.0,1569.0,1426.0,1636.0,1666.0,1653.0,1861.0,1647.0,0.07901554404145078,0.05528777998298837,-0.1553398058252427,0.28437561203428907,44.09178043999998
10608,-73.953975,40.81159667,1.019710741,1183.0,1368.0,1498.0,1692.0,1569.0,1426.0,1636.0,1866.0,1653.0,1861.0,1647.0,0.048903878583473864,-0.0013415615776764154,-0.10939357907253269,0.2429904867692639,43.832010920000016
10609,-73.954005,40.81156167,1.019710741,1183.0,1368.0,1498.0,1692.0,1569.0,1426.0,1636.0,1866.0,1653.0,1861.0,1647.0,0.048903878583473864,-0.0013415615776764154,-0.10939357907253269,0.2429904867692639,43.832010920000016
10610,-73.95403667,40.81151,1.017547026,918.0,1150.0,1188.0,1332.0,1228.0,1335.0,1559.0,1462.0,1529.0,1619.0,1439.0,0.046528274874731566,0.050957481337228175,-0.10339622641509434,0.2429904867692639,43.832010920000016
10611,-73.95400333,40.811395,1.015503518,918.0,1188.0,1326.0,1376.0,1488.0,1525.0,1439.0,1396.0,1435.0,1868.0,1700.0,0.007215007215007215,0.14460784313725492,-0.025716385011021307,0.2429904867692639,43.832010920000016
10612,-73.95398,40.81136833,1.015503518,918.0,1188.0,1326.0,1376.0,1488.0,1525.0,1439.0,1396.0,1435.0,1868.0,1700.0,0.007215007215007215,0.14460784313725492,-0.025716385011021307,0.2429904867692639,43.832010920000016
10613,-73.95388833,40.81131667,1.009012373,918.0,886.0,992.0,1098.0,1178.0,1295.0,1242.0,1168.0,1260.0,1696.0,1461.0,0.03089143865842895,0.18435754189944134,-0.08148148148148149,0.1447079198028375,44.56004918000002
10614,-73.95382333,40.81129167,1.015503518,918.0,886.0,992.0,1098.0,1178.0,1295.0,1242.0,1168.0,1260.0,1696.0,1461.0,0.03089143865842895,0.18435754189944134,-0.08148148148148149,0.1447079198028375,44.56004918000002
10615,-73.95375667,40.81126,1.015503518,918.0,749.0,836.0,874.0,1178.0,1295.0,1242.0,912.0,1260.0,1696.0,1461.0,0.02127659574468085,0.3006134969325153,-0.043478260869565216,0.1447079198028375,44.56004918000002
10616,-73.95369333,40.81122833,1.009012373,1703.0,744.0,789.0,877.0,1604.0,2053.0,1900.0,1068.0,1962.0,2394.0,2229.0,0.09820051413881747,0.3830155979202773,-0.15024232633279483,0.1447079198028375,44.56004918000002
10617,-73.95356833,40.811165,1.006848658,1703.0,887.0,854.0,910.0,1042.0,947.0,1087.0,1140.0,1225.0,1466.0,1316.0,0.11219512195121951,0.12509593246354567,-0.14343029087261785,0.1377186641607633,44.87450702000001
10618,-73.95352,40.81112833,1.006848658,1703.0,813.0,891.0,956.0,1465.0,1356.0,1383.0,1152.0,1526.0,1899.0,1672.0,0.09297912713472485,0.2448377581120944,-0.1277533039647577,0.1377186641607633,44.87450702000001
10619,-73.95347,40.81109,1.009012373,1703.0,813.0,891.0,956.0,1465.0,1356.0,1383.0,1152.0,1526.0,1899.0,1672.0,0.09297912713472485,0.2448377581120944,-0.1277533039647577,0.1377186641607633,44.87450702000001
10620,-73.95342333,40.81105667,1.009012373,1703.0,775.0,748.0,802.0,1465.0,1356.0,1383.0,992.0,1526.0,1899.0,1672.0,0.10590858416945373,0.313732272570045,-0.14022988505747128,0.11286558497551566,44.27977154000001
10621,-73.953385,40.81103,1.006848658,1703.0,775.0,748.0,802.0,1465.0,1356.0,1383.0,992.0,1526.0,1899.0,1672.0,0.10590858416945373,0.313732272570045,-0.14022988505747128,0.11286558497551566,44.27977154000001
10622,-73.95336,40.81100667,1.006848658,1703.0,775.0,748.0,802.0,1465.0,1356.0,1383.0,992.0,1526.0,1899.0,1672.0,0.10590858416945373,0.313732272570045,-0.14022988505747128,0.11286558497551566,44.27977154000001
10623,-73.95326833,40.81092333,1.002521229,1360.0,786.0,802.0,822.0,1431.0,1700.0,1785.0,1614.0,1812.0,1935.0,1665.0,0.3251231527093596,0.0904480135249366,-0.3360927152317881,0.09698092239303582,44.618155520000016
10624,-73.95323833,40.81090667,0.998193799,1360.0,786.0,802.0,822.0,1431.0,1700.0,1785.0,1614.0,1812.0,1935.0,1665.0,0.3251231527093596,0.0904480135249366,-0.3360927152317881,0.09698092239303582,44.618155520000016
10625,-73.95320833,40.810885,0.998193799,1360.0,1560.0,1636.0,1642.0,1431.0,1700.0,1785.0,2008.0,1812.0,1935.0,1665.0,0.10027397260273972,-0.018513821962972354,-0.10208562019758508,0.09698092239303582,44.618155520000016
10626,-73.953145,40.810845,1.004684943,1360.0,1226.0,1276.0,1380.0,1431.0,1700.0,1785.0,1788.0,1812.0,1935.0,1665.0,0.12878787878787878,0.0394842868654311,-0.1671018276762402,0.09698092239303582,44.618155520000016
10627,-73.953115,40.810825,1.000357514,1360.0,1226.0,1276.0,1380.0,1431.0,1700.0,1785.0,1788.0,1812.0,1935.0,1665.0,0.12878787878787878,0.0394842868654311,-0.1671018276762402,0.09698092239303582,44.618155520000016
10628,-73.95309167,40.81081,1.000357514,1686.0,2178.0,2286.0,2498.0,2759.0,2592.0,2685.0,2844.0,2637.0,3148.0,3235.0,0.06476974915761886,0.050734312416555405,-0.10877192982456141,0.09273397199705234,44.932613360000005
10629,-73.953015,40.81072,1.004684943,1686.0,3348.0,3596.0,3806.0,2759.0,2592.0,2685.0,3720.0,2637.0,3148.0,3235.0,-0.011427052883337762,-0.08328479906814211,-0.01694915254237288,0.09273397199705234,44.932613360000005
10630,-73.95300333,40.8107,1.006848658,1686.0,3348.0,3596.0,3806.0,2759.0,2592.0,2685.0,3720.0,2637.0,3148.0,3235.0,-0.011427052883337762,-0.08328479906814211,-0.01694915254237288,0.09273397199705234,44.932613360000005
10631,-73.95297667,40.81068667,1.006848658,1686.0,3348.0,3596.0,3806.0,2759.0,2592.0,2685.0,3720.0,2637.0,3148.0,3235.0,-0.011427052883337762,-0.08328479906814211,-0.01694915254237288,0.09273397199705234,44.932613360000005
10632,-73.95295833,40.810665,1.009012373,1686.0,3348.0,3596.0,3806.0,2759.0,2592.0,2685.0,3720.0,2637.0,3148.0,3235.0,-0.011427052883337762,-0.08328479906814211,-0.01694915254237288,0.09273397199705234,44.932613360000005
10633,-73.95293167,40.81064667,1.009012373,1686.0,3348.0,3596.0,3806.0,2759.0,2592.0,2685.0,3720.0,2637.0,3148.0,3235.0,-0.011427052883337762,-0.08328479906814211,-0.01694915254237288,0.09273397199705234,44.932613360000005
10634,-73.952915,40.81063333,1.006848658,1686.0,2906.0,2952.0,3138.0,2759.0,2592.0,2685.0,3142.0,2637.0,3148.0,3235.0,0.0006369426751592356,0.0009538950715421304,-0.031178208073514933,0.08646763548724329,45.52734884000006
10635,-73.95274667,40.81063667,1.019951154,1686.0,1360.0,1456.0,1538.0,1612.0,1660.0,1736.0,1694.0,1675.0,2110.0,2020.0,0.04826732673267327,0.10935856992639327,-0.07555555555555556,0.08646763548724329,45.52734884000006
10636,-73.95271,40.810645,1.019951154,1686.0,1360.0,1456.0,1538.0,1612.0,1660.0,1736.0,1694.0,1675.0,2110.0,2020.0,0.04826732673267327,0.10935856992639327,-0.07555555555555556,0.08646763548724329,45.52734884000006
10637,-73.952675,40.810665,1.019951154,1686.0,1360.0,1456.0,1538.0,1612.0,1660.0,1736.0,1694.0,1675.0,2110.0,2020.0,0.04826732673267327,0.10935856992639327,-0.07555555555555556,0.08646763548724329,45.52734884000006
10638,-73.95263,40.81070333,1.019951154,1686.0,1360.0,1456.0,1538.0,1612.0,1660.0,1736.0,1694.0,1675.0,2110.0,2020.0,0.04826732673267327,0.10935856992639327,-0.07555555555555556,0.08646763548724329,45.52734884000006
10639,-73.95258833,40.81074333,1.024278584,1686.0,926.0,1026.0,1182.0,2018.0,2012.0,1927.0,1284.0,2122.0,2793.0,2350.0,0.0413625304136253,0.37012509197939664,-0.11168831168831168,0.08646763548724329,45.52734884000006
10640,-73.95255,40.81078833,1.024278584,1686.0,1100.0,1210.0,1284.0,1817.0,1932.0,1963.0,1310.0,1971.0,2308.0,2310.0,0.010023130300693909,0.2758430071862908,-0.03968253968253968,0.10957698188389003,46.60060712000001
10641,-73.95251667,40.81083167,1.019951154,1686.0,1334.0,1422.0,1576.0,1817.0,1932.0,1963.0,1624.0,1971.0,2308.0,2310.0,0.015,0.17395727365208546,-0.06631648063033486,0.06929669206356755,45.59570924000002
10642,-73.95249167,40.81087167,1.019951154,1686.0,1334.0,1422.0,1576.0,1817.0,1932.0,1963.0,1624.0,1971.0,2308.0,2310.0,0.015,0.17395727365208546,-0.06631648063033486,0.06929669206356755,45.59570924000002
10643,-73.95247,40.81091167,1.024278584,1897.0,1582.0,1670.0,1688.0,2531.0,2972.0,2976.0,1854.0,2872.0,3021.0,3033.0,0.04686617730095991,0.2393846153846154,-0.05221339387060159,0.06929669206356755,45.59570924000002
10644,-73.952445,40.81095,1.024278584,1897.0,1582.0,1670.0,1688.0,2531.0,2972.0,2976.0,1854.0,2872.0,3021.0,3033.0,0.04686617730095991,0.2393846153846154,-0.05221339387060159,0.06929669206356755,45.59570924000002
10645,-73.95242167,40.810985,1.022114869,1897.0,1582.0,1670.0,1688.0,2531.0,2972.0,2976.0,1854.0,2872.0,3021.0,3033.0,0.04686617730095991,0.2393846153846154,-0.05221339387060159,0.06929669206356755,45.59570924000002
10646,-73.95228,40.81107333,1.026442299,1508.0,1262.0,1260.0,1562.0,2028.0,1839.0,2012.0,1664.0,1990.0,2717.0,2326.0,0.03161810291382517,0.2403560830860534,-0.1381668946648427,0.06929669206356755,45.59570924000002
10647,-73.95224,40.81113333,1.022114869,1508.0,1278.0,1388.0,1718.0,2134.0,2021.0,2177.0,1712.0,2026.0,2343.0,2024.0,-0.001749271137026239,0.15561035758323058,-0.10451612903225807,0.0752347084717655,44.84032682000003
10648,-73.95220333,40.811195,1.022114869,1508.0,1208.0,1402.0,1422.0,2134.0,2021.0,2177.0,1576.0,2026.0,2343.0,2024.0,0.0513675783855904,0.19571319214085225,-0.05842847548690396,0.09889683746466517,44.98730168000003
10649,-73.95213,40.81131833,1.019951154,1508.0,1334.0,1650.0,1708.0,2236.0,2181.0,2444.0,1790.0,2293.0,2535.0,2187.0,0.023441966838193252,0.1722543352601156,-0.040697674418604654,0.09889683746466517,44.98730168000003
10650,-73.95208167,40.81137833,1.019951154,1508.0,1402.0,1516.0,1594.0,1623.0,1812.0,1742.0,1656.0,1898.0,2074.0,1750.0,0.019076923076923078,0.11206434316353887,-0.044136191677175286,0.123807231644817,44.36864006000002
10651,-73.95203167,40.81144167,1.019951154,1508.0,1402.0,1516.0,1594.0,1623.0,1812.0,1742.0,1656.0,1898.0,2074.0,1750.0,0.019076923076923078,0.11206434316353887,-0.044136191677175286,0.123807231644817,44.36864006000002
10652,-73.95196833,40.81150333,1.017787439,1281.0,1418.0,1610.0,1776.0,1696.0,1922.0,1967.0,1960.0,1961.0,2499.0,2391.0,0.04925053533190578,0.12087912087912088,-0.09803921568627451,0.123807231644817,44.36864006000002
10653,-73.951905,40.811565,1.017787439,1281.0,1184.0,1358.0,1466.0,1696.0,1922.0,1967.0,1676.0,1961.0,2499.0,2391.0,0.0668364099299809,0.19712574850299402,-0.10481212920237311,0.123807231644817,44.36864006000002
10654,-73.95184167,40.81162833,1.017787439,1281.0,1196.0,1376.0,1476.0,1809.0,1639.0,1737.0,1644.0,1742.0,2295.0,2053.0,0.05384615384615385,0.16527037319116528,-0.08874172185430464,0.16712297419887387,44.10545252000003
10655,-73.95178,40.81169333,1.017787439,1281.0,1196.0,1376.0,1476.0,1809.0,1639.0,1737.0,1644.0,1742.0,2295.0,2053.0,0.05384615384615385,0.16527037319116528,-0.08874172185430464,0.16712297419887387,44.10545252000003
10656,-73.95172167,40.81175667,1.015623724,1281.0,1324.0,1534.0,1642.0,1809.0,1639.0,1737.0,1742.0,1742.0,2295.0,2053.0,0.02955082742316785,0.13698290810007432,-0.06349206349206349,0.16712297419887387,44.10545252000003
10657,-73.951675,40.811825,1.015623724,1281.0,1272.0,1266.0,1426.0,1849.0,1670.0,1864.0,1546.0,1939.0,2572.0,2430.0,0.040376850605652756,0.2491500728508985,-0.09957325746799431,0.16712297419887387,44.10545252000003
10658,-73.95161667,40.81189833,1.017787439,1207.0,1338.0,1562.0,1700.0,1743.0,1816.0,1843.0,1790.0,1906.0,2141.0,1807.0,0.025787965616045846,0.08929025693207836,-0.06801909307875895,0.08123818323104884,43.93113349999999
10659,-73.95155167,40.81196,1.017787439,1207.0,1338.0,1562.0,1700.0,1743.0,1816.0,1843.0,1790.0,1906.0,2141.0,1807.0,0.025787965616045846,0.08929025693207836,-0.06801909307875895,0.08123818323104884,43.93113349999999
10660,-73.95149,40.81202667,1.013460009,1218.0,1296.0,1404.0,1544.0,2733.0,2669.0,2698.0,1622.0,2782.0,2802.0,2228.0,0.024636765634870498,0.2667269439421338,-0.07204230006609386,0.12858683716998168,43.68845408000004
10661,-73.95143667,40.81209333,1.013460009,1218.0,1522.0,1754.0,1946.0,2733.0,2669.0,2698.0,2110.0,2782.0,2802.0,2228.0,0.04043392504930966,0.14087947882736157,-0.09213250517598344,0.12858683716998168,43.68845408000004
10662,-73.95138,40.81215667,1.013460009,1218.0,1388.0,1482.0,1632.0,1293.0,1387.0,1493.0,1852.0,1497.0,1881.0,1612.0,0.06314580941446613,0.0077685507634610235,-0.11097780443911218,0.12858683716998168,43.68845408000004
